smiles,molecular_weight,n_hba,n_hbd,logp,lipinski,fingerprint_df,predicted_pIC50,cid,patentID
C1CCC(C1)NS(=O)(=O)C2=C3C(=NC=C2)N=C(N3)C4=CC=C(C=C4)C(F)(F)F,410.102431444,4.0,2.0,3.864600000000002,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1
 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 0 0 0
 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 1
 1 0 0 1 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0]",10.421897,91754984,None
CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC.C(=O)(O)[O-].[Na+],429.0970506399999,7.0,2.0,-1.208559999999998,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 1
 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 1 1 0 0 1 1 0 0 0 0
 1 0 1 0 0 1 0 0 0 1 1 0 1 1 1 1 1 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1]",10.419613,24848114,"['AU-2004268641-A1', 'AU-2005204242-A1', 'AU-2005204242-B2', 'AU-2005285505-A1', 'AU-2007230234-A1', 'AU-2008262438-A1', 'AU-2009236019-A1', 'AU-2009236019-B2', 'AU-2009236019-B9', 'AU-2009322035-A1', 'BR-PI0708842-A2', 'CA-2517005-A1', 'CA-2537182-A1', 'CA-2579177-A1', 'CA-2579177-C', 'CA-2646066-A1', 'CA-2690581-A1', 'CN-1874773-A', 'EP-1603537-A2', 'EP-1663313-A2', 'EP-1796641-A1', 'EP-2012752-A2', 'EP-2152263-A1', 'EP-2370043-A1', 'EP1603537A2', 'EP1648417A2', 'EP1796641A1', 'EP3380085A1', 'JP-2006518751-A', 'JP-2007507425-A', 'JP-2008512453-A', 'JP-2009531462-A', 'JP-2010529125-A', 'KR-20060118421-A', 'MX-2008012248-A', 'MX-2011005892-A', 'MX-PA05008804-A', 'MX-PA06002139-A', 'US-10272155-B2', 'US-2004248942-A1', 'US-2005059704-A1', 'US-2005220870-A1', 'US-2006116350-A1', 'US-2006189648-A1', 'US-2009048287-A1', 'US-2009131471-A1', 'US-2009311235-A1', 'US-2010099669-A1', 'US-2010247584-A1', 'US-2011240504-A1', 'US-2011275667-A1', 'US-2012164139-A1', 'US-2015011588-A1', 'US-2015196641-A1', 'US-2019351061-A1', 'US-7659306-B2', 'US20040248942A1', 'US20050031700A1', 'US20050220870A1', 'US20100297220A1', 'US20110240504A1', 'US20140147500A1', 'US20140370104A1', 'US20150011588A1', 'US20180243282A1', 'US20190240187A1', 'WO-2004073654-A2', 'WO-2005021040-A2', 'WO-2006031256-A1', 'WO-2006052626-A2', 'WO-2007112436-A2', 'WO-2008153884-A1', 'WO-2010063114-A1', 'WO2004073654A2', 'WO2005007117A2', 'WO2006031256A1']"
CCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OCC,387.058238916,5.0,1.0,4.933300000000004,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 1 0 1 0
 0 0 1 1 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 1 0 0
 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0]",10.409427,2857,"['US20070123537', 'WO2009116840A2', 'WO-2006017317-A2', 'WO-2007059155-A1', 'US20130164847A1', 'US-2007123537-A1', 'US-2016228533-A1', 'EP2114403A2', 'KR-20120029225-A', 'EP-1201765-A2', 'US20060167026', 'US20070123537A1', 'US6849409', 'WO-2009116840-A2', 'US-10034931-B2', 'EP-1673346-A1', 'US20060167026A1', 'WO-2015042567-A1', 'CA-2675979-A1', 'US20170172989A1', 'US-2010173954-A1', 'WO2007059155A1', 'WO2015042567A1', 'EP-2114403-A2', 'EP1673346A1', 'US10034931B2', 'US20030082519', 'US20100173954A1', 'WO-2012036383-A2', 'EP1201765A2', 'US-2003082519-A1', 'US-2017172989-A1', 'WO2005040125A1', 'US-2013164847-A1', 'WO-2005040125-A1', 'US-6849409-B2', 'US20160228533A1', 'US6849409B2', 'WO-2008089388-A2', 'WO2006017317A2', 'US20030082519A1', 'US20100173954', 'WO2008089388A2']"
COC1=CC2=C(C=C1)N=C(N2)SCC(=O)NC3=CC=C(C=C3)SC,359.07621878400005,5.0,2.0,4.024200000000002,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 0 0 1
 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 1 1 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 0
 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",10.373342,7342912,None
CN(C1=NC=NC(=C1)NC(=O)C2CC2)C(=O)O,236.090940244,4.0,2.0,0.9393,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1
 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 1 1
 1 0 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0]",10.362184,118598871,"['EP3160966A1', 'EP3521289A1', 'US20150376181A1', 'US20160317536A1', 'US20170266185A1', 'US20180085368A1', 'US20190209560A1', 'US9382248B2', 'US9669031B2', 'US9814718B2', 'WO2015200481A1']"
CN(C)CCOC1=CC=C(C=C1)C=CC2=NC=CC(=C2)C3=CC4=C(N3)N=CNC4=O,401.185174976,5.0,2.0,3.4240000000000004,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 0 0 1 0 0 0 1 1
 1 0 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 1
 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",10.355454,136649738,"['EP1934223A1', 'US20090169558', 'WO2007039285A1']"
CN1C=NC2=C1C=C3C(=C2)C(=NC=N3)NC4=CC(=CC=C4)Br,353.027607484,5.0,1.0,4.0226000000000015,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 0 0 0 1 0 1 0 1 1 1 1 0 1 0]",10.348182,2427,"['US6596726', 'US-2020002670-A1', 'US20180000771A1', 'US-6596726-B1', 'US20160208215A1', 'US-2016208215-A1', 'WO-2004069232-A2', 'US-2018000771-A1', 'EP3039122B1']"
CN(C)CC(C1=CC(=CC=C1)NCC2=CC=C(C=C2)Br)NC3=NC=NC4=C3C=CC=C4C(=O)N,518.1429715840001,6.0,3.0,4.818100000000002,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 1 0 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 1
 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 0 1 0 0 1 0 0
 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0]",10.298621,77014383,"['US-2014107156-A1', 'US-8637532-B2', 'US-9040560-B2', 'US20120046269', 'US20140107156', 'US20140107156A1', 'US8637532', 'US8637532B2', 'US9040560', 'US9040560B2']"
CCCC1=CC=C(C=C1)NC(=O)C2=CC(=CC=C2)N3CCC4=NC(=NC=C4C3)N,387.20591042000007,5.0,2.0,3.8263000000000007,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 0 0 0 1
 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 0 0 1 0 1 1 0 1
 1 0 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0]",10.285461,71735527,"['EP-2825166-A1', 'EP-2825537-A1', 'EP-2825537-B1', 'EP2825166A1', 'EP2825537A1', 'EP2825537B1', 'US-2013237537-A1', 'US-2013237538-A1', 'US-2017143728-A1', 'US-2018036317-A1', 'US-8889870-B2', 'US-9388176-B2', 'US-9820989-B2', 'US08889870B2', 'US09388176B2', 'US20130237537A1', 'US20130237538A1', 'US20170143728A1', 'US20180036317A1', 'US8889870', 'US8889870B2', 'US9388176B2', 'US9820989B2', 'WO-2013138393-A1', 'WO-2013138396-A1', 'WO2013138393A1', 'WO2013138396A1']"
B(C(=[C-]C=CC)C=CC(=O)NC1=NOC(=C1)C)(O)O[C-]=O.[W+2],472.042683116,6.0,2.0,0.8844099999999997,True,"[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1 1 1 0 1 1 0 1 0 0 0 1 0
 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1]",10.24838,0,None
CCOC(=O)C1=CNC2=NC=NC(=C12)C3=CC(=CC=C3)NC(=O)C(=CCN(C)C)C,407.19573966,6.0,2.0,3.248000000000002,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 1 1 0 0 1 0 0 1 0 1 1 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 0 0 0 1 1
 0 0 0 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 0 0 1 0 1 0 1 1 1 1 0 0 1 1 0 0 1 1 0
 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0]",10.247964,123233786,['WO2013085802A1']
C1=CC2=C(C=CN=C2C=C1Cl)NN,193.040674936,3.0,2.0,2.1737999999999995,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 0
 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0]",10.245649,32109,"['AU-2005298932-A1', 'AU-2005298932-B2', 'AU-2009321601-A1', 'AU-2009321601-B2', 'AU-2010215428-A1', 'AU-2010215428-B2', 'AU-2013285053-A1', 'AU-3959599-A', 'AU-695588-B2', 'AU-758207-B2', 'BR-PI0518192-B1', 'CA-1119170-A', 'CA-1120471-A', 'CA-2153432-A1', 'CA-2373944-C', 'CA-2406442-A1', 'CA-2582247-A1', 'CA-2582247-C', 'CA-2744489-A1', 'CA-2744489-C', 'CA-2749867-A1', 'CA-2749867-C', 'CN-101346381-A', 'CN-1042533-C', 'CN-1120042-A', 'CN-1145613-C', 'CZ-20013970-A3', 'DE-2322143-A1', 'EA-013212-B1', 'EP-0002065-A1', 'EP-0002066-A1', 'EP-0002066-B1', 'EP-0695747-A1', 'EP-1187817-A1', 'EP-1187817-B1', 'EP-1272456-A1', 'EP-1272456-B1', 'EP-1670460-A2', 'EP-1670460-B1', 'EP-1802579-A1', 'EP-1802579-B1', 'EP-1937686-A1', 'EP-2373641-A1', 'EP-2373641-B1', 'EP-2398795-A1', 'EP-2398795-B1', 'EP-2870204-A2', 'EP0002065A1', 'EP0002066A1', 'EP0002066B1', 'EP0277625A2', 'EP0695747A1', 'EP1187817A1', 'EP1187817B1', 'EP1272456A1', 'EP1272456B1', 'EP1670460A2', 'EP1670460A4', 'EP1670460B1', 'EP1802579A1', 'EP1937686A1', 'EP2373641A1', 'EP2373641B1', 'EP2398795A1', 'EP2398795B1', 'EP2870204A2', 'ES-2231475-T3', 'ES-2401670-T3', 'ES-2444866-T3', 'ES-2526251-T3', 'FR-2795726-A1', 'HU-0201225-A2', 'HU-T73175-A', 'JP-2003500479-A', 'JP-2004509063-A', 'JP-2008517024-A', 'JP-2012510969-A', 'JP-2012518619-A', 'JP-3712619-B2', 'JP-3917662-B2', 'JP-5214971-B2', 'JP-5502890-B2', 'JP-5518902-B2', 'JP-H0841051-A', 'KR-100479019-B1', 'KR-101363091-B1', 'KR-101371881-B1', 'KR-19990085815-A', 'KR-20010036700-A', 'KR-20010036701-A', 'KR-20010036702-A', 'KR-20010036703-A', 'KR-20110091889-A', 'KR-20110111495-A', 'MX-2011005449-A', 'MX-PA01012036-A', 'MX-PA02010082-A', 'NZ-272525-A', 'NZ-515213-A', 'RU-2145323-C1', 'SK-15712001-A3', 'US-2002002152-A1', 'US-2004167126-A1', 'US-2005080087-A1', 'US-2009093462-A1', 'US-2010152193-A1', 'US-2010216793-A1', 'US-2011224192-A1', 'US-2012295889-A1', 'US-2014012002-A1', 'US-2014051686-A1', 'US-2016126022-A1', 'US-2017174633-A1', 'US-3472857-A', 'US-3652573-A', 'US-3772311-A', 'US-3773772-A', 'US-3778443-A', 'US-3778444-A', 'US-3996231-A', 'US-4202892-A', 'US-4254128-A', 'US-4407803-A', 'US-4771052-A', 'US-4880818-A', 'US-5561234-A', 'US-6610715-B1', 'US-6716856-B1', 'US-6887863-B2', 'US-7517900-B2', 'US-7956191-B2', 'US-8178538-B2', 'US-8198457-B2', 'US-8524911-B2', 'US-8841459-B2', 'US-9187455-B2', 'US-9831042-B2', 'US07956191B2', 'US08178538B2', 'US08198457B2', 'US08524911B2', 'US08841459B2', 'US20020002152', 'US20020002152A1', 'US20040167126', 'US20040167126A1', 'US20040220170', 'US20050020564', 'US20050080087', 'US20050080087A1', 'US20090093462A1', 'US20100152193', 'US20100152193A1', 'US20100216793', 'US20100216793A1', 'US20110224192', 'US20110224192A1', 'US20120295889', 'US20120295889A1', 'US20140051686', 'US20140051686A1', 'US20160126022A1', 'US3996231A', 'US4202892', 'US4202892A', 'US4254128', 'US4254128A', 'US4407803', 'US4771052', 'US4771052A', 'US4880818', 'US4880818A', 'US5561234', 'US5561234A', 'US6610715', 'US6610715B1', 'US6716856', 'US6887863', 'US6887863B2', 'US7517900', 'US7517900B2', 'US8178538', 'US8178538B2', 'US8198457', 'US8198457B2', 'US8524911B2', 'US8841459', 'US8841459B2', 'US9187455B2', 'US9831042B2', 'WO-0073280-A1', 'WO-0102385-A1', 'WO-0179157-A1', 'WO-03051899-A1', 'WO-2005037199-A2', 'WO-2006045514-A1', 'WO-2007045987-A1', 'WO-2010063610-A1', 'WO-2010094762-A1', 'WO-2012020222-A1', 'WO-2014006544-A2', 'WO-2015148465-A1', 'WO-2021160696-A1', 'WO-9730119-A1', 'WO2000069846A1', 'WO2000073280A1', 'WO2001002385A1', 'WO2001079157A1', 'WO2003051899A1', 'WO2005037199A2', 'WO2006045514A1', 'WO2007045987A1', 'WO2007104695A1', 'WO2010063610A1', 'WO2010094762A1', 'WO2014006544A2', 'WO2015148465A1']"
CC(C)CNC1=NC(=CN2C1=NC=C2C3=CC=C(C=C3)S(=O)(=O)NC4CC4)C#CC5=CC=CC=C5,485.188546104,6.0,2.0,4.304700000000003,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 1 1 0 1 0 1 0 0 0 1
 1 0 0 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0 0 0
 1 1 0 0 1 0 1 0 0 1 1 1 0 1 1 0 0 0 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 0 1 0 1
 1 1 0 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0]",10.243075,54767155,"['CA-2801031-A1', 'EP-2576560-A1', 'EP-2576560-B1', 'EP2576560A1', 'EP2576560B1', 'ES-2555261-T3', 'JP-2013528610-A', 'JP-5824040-B2', 'US-2013210815-A1', 'US-9199999-B2', 'US09199999B2', 'US20130210815', 'US20130210815A1', 'US9199999', 'US9199999B2', 'WO-2011151259-A1', 'WO2011151259A1']"
C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C5=CC=C(O5)C=NO)Cl,488.105146336,7.0,2.0,6.813000000000005,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0
 0 0 0 1 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 0
 0 0 1 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 1 1 1 0 1 0 1 0 0 1 1 1 1 1 0
 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0]",10.229924,155543746,None
C1=CC(=CC(=C1)Br)NC2=NC=NC3=CC4=C(C=C32)NC=N4,339.01195742000004,4.0,2.0,4.012200000000002,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 0
 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0]",10.191752,2428,"['US-8778643-B2', 'JP-6651218-B2', 'EP-2966166-B1', 'US6596726', 'WO-2007059155-A1', 'US-2017172989-A1', 'WO-2014136519-A1', 'WO-2017159862-A1', 'CA-3017871-A1', 'EP-2958591-A2', 'EP-3150705-A1', 'EP-3150705-B1', 'WO-2004069232-A2', 'CA-2675979-A1', 'CN-103626871-A', 'JP-6351567-B2', 'WO-2014130313-A2', 'WO-2021251394-A1', 'CN-109153973-A', 'EP-2966166-A1', 'US-2013273620-A1', 'US7504513B2', 'WO-2016172710-A2', 'US-2016002600-A1', 'EP-2114403-A2', 'JP-6970446-B2', 'JP-WO2018124210-A1', 'US7504513', 'JP-WO2017159862-A1', 'US-2010173954-A1', 'WO-2009103076-A1', 'WO-2013138523-A1', 'WO-2018124210-A1', 'JP-WO2015182765-A1', 'US-2007203210-A1', 'US-10813931-B2', 'US-2020325448-A1', 'US-2021330669-A1', 'US-2015374692-A1', 'WO-2008089388-A2', 'WO-2021251393-A1', 'EP-3431584-A1', 'US-7504513-B2', 'JP-2010516692-A', 'JP-WO2014136519-A1', 'US-10196609-B2', 'US-6596726-B1', 'US-2009209496-A1', 'US-2017152485-A1', 'WO-2014169494-A1', 'WO-2015182765-A1', 'US-10233426-B2', 'US-2019049435-A1', 'US20070203210A1']"
C1CNCCC1N(CC2CCOCC2)C3=CC4=C(C=C3)NC=C4,313.215412484,3.0,2.0,3.1529000000000007,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0
 1 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 1 1 0 1 1 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1
 1 0 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0]",10.1876745,44467174,"['US-2009247568-A1', 'US-8093285-B2', 'US20090247568', 'US20090247568A1', 'US8093285', 'US8093285B2', 'WO2009118254A1']"
CNC(=S)N(C)CCNC1=C2C=CC=CC2=NC3=CC=CC=C31,324.14086764,3.0,2.0,3.236000000000001,True,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
 0 0 0 1 0 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 1 0 1 0 0
 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1
 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 0 1 0]",10.181285,9949173,"['AU-2014240872-A1', 'AU-2016211246-A1', 'AU-2016211246-B2', 'AU-2019200276-A1', 'AU-2019200276-B2', 'AU-2020257041-A1', 'CA-2741683-A1', 'EP-2988760-A1', 'EP-2988760-B1', 'EP-3250291-A1', 'EP-3250291-B1', 'EP-3250562-A1', 'EP-3730146-A1', 'EP2358203A1', 'EP2988760A1', 'EP2988760B1', 'EP3250291A1', 'EP3250291B1', 'EP3250562A1', 'EP3730146A1', 'ES-2815564-T3', 'ES-2830044-T3', 'IL-241823-A', 'JP-2016515586-A', 'JP-2017088619-A', 'JP-2018501187-A', 'JP-2018503649-A', 'JP-2018503650-A', 'JP-2019011376-A', 'JP-2020100674-A', 'JP-2020152734-A', 'JP-2021006560-A', 'JP-2022022392-A', 'JP-6756609-B2', 'US-10183927-B2', 'US-10434174-B2', 'US-10617723-B2', 'US-10738027-B2', 'US-2012039800-A1', 'US-2014193334-A1', 'US-2016045556-A1', 'US-2016051597-A1', 'US-2016221987-A1', 'US-2016221988-A1', 'US-2017119883-A1', 'US-2017210772-A1', 'US-2017320850-A1', 'US-2017320851-A1', 'US-2019127348-A1', 'US-2020330525-A1', 'US-2020339531-A1', 'US-8906896-B2', 'US-9090640-B2', 'US-9670177-B2', 'US-9676746-B2', 'US-9765103-B2', 'US-9951041-B2', 'US10183927B2', 'US10434174B2', 'US10617723B2', 'US10738027B2', 'US20120039800A1', 'US20140193334A1', 'US20160045556A1', 'US20160051597A1', 'US20160221987A1', 'US20160221988A1', 'US20170119883A1', 'US20170210772A1', 'US20170320850A1', 'US20170320851A1', 'US20190127348A1', 'US20200330525A1', 'US20200339531A1', 'US8906896B2', 'US9090640B2', 'US9670177B2', 'US9676746B2', 'US9765103B2', 'US9951041B2', 'WO-2014160950-A1', 'WO-2014160967-A2', 'WO-2014160967-A9', 'WO-2015191596-A1', 'WO-2016123574-A1', 'WO-2016123581-A1', 'WO2010048499A1', 'WO2013033430A1', 'WO2014160950A1', 'WO2014160967A2', 'WO2014160967A9', 'WO2015191596A1', 'WO2016123574A1', 'WO2016123581A1']"
